abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
0.19394892868817518,no_solution,2,10m,76.48529270389177,0,0.5011445533317119,246
4.364451799006067,no_solution,0,10m,15.811388300841896,0,0.9124147313849841,249
1.785570723231005,no_solution,1,10m,29.154759474226502,0,0.5892223312508958,249
0.028262652066104996,no_solution,2,10m,65.19202405202648,0,0.5000243315660804,249
4.17810918212106,no_solution,0,10m,15.811388300841896,0,0.885239596089514,252
1.6098781949706573,no_solution,1,10m,35.35533905932738,0,0.5735760671499691,252
0.07920429459923127,no_solution,2,10m,55.226805085936306,0,0.5001910600033365,252
4.173042432803378,no_solution,0,10m,15.811388300841896,0,0.8845060994647391,258
0.9026200736781427,no_solution,1,10m,43.01162633521314,0,0.5242346692945157,258
0.04993164772173922,no_solution,2,10m,57.0087712549569,0,0.5000759405558028,258
0.042555547313247816,no_solution,3,10m,76.48529270389177,0,0.500055162418608,258
0.2631083699943859,no_solution,4,10m,109.77249200050075,0,0.5021043463598014,258
